file,category,k,rotation_deg,d16a_error,mf_error,p2v2_error,mean_error,std_error
bathtub/bathtub_0049.ply,2_fronts,2,101.84,78.75,89.98,28.86,65.86,26.57
chair/chair_0703.ply,1_front,1,291.82,135.68,131.61,135.64,134.31,1.91
glass_box/glass_box_0013.ply,4_fronts,4,189.00,49.50,19.07,20.81,29.79,13.95
airplane/airplane_0185.ply,1_front,1,193.23,35.73,35.08,13.70,28.17,10.24
bookshelf/bookshelf_0244.ply,1_front,1,293.68,133.82,130.05,141.42,135.09,4.73
bench/bench_0174.ply,2_fronts,2,333.42,78.75,89.50,56.59,74.95,13.70
bookshelf/bookshelf_0198.ply,2_fronts,2,65.96,78.75,89.82,49.39,72.66,17.06
bookshelf/bookshelf_0200.ply,1_front,1,243.66,108.66,134.51,31.66,91.61,43.69
chair/chair_0222.ply,1_front,1,228.90,93.90,112.31,87.92,98.04,10.38
bench/bench_0189.ply,1_front,1,271.94,178.06,170.89,21.38,123.45,72.23
bookshelf/bookshelf_0108.ply,1_front,1,162.47,17.53,50.66,143.11,70.43,53.14
chair/chair_0982.ply,1_front,1,189.83,32.33,7.90,18.63,19.62,10.00
chair/chair_0089.ply,1_front,1,328.85,76.15,51.07,62.84,63.35,10.25
glass_box/glass_box_0083.ply,4_fronts,4,321.71,33.75,14.66,14.64,21.02,9.00
bathtub/bathtub_0118.ply,2_fronts,2,90.25,79.00,89.99,0.92,56.64,39.66
chair/chair_0129.ply,1_front,1,119.57,127.93,123.39,120.75,124.02,2.97
chair/chair_0543.ply,1_front,1,320.42,84.58,96.77,72.83,84.73,9.77
chair/chair_0259.ply,1_front,1,5.55,174.45,135.93,14.18,108.19,68.31
chair/chair_0149.ply,1_front,1,329.90,75.10,66.11,60.95,67.39,5.85
chair/chair_0313.ply,1_front,1,36.58,81.58,58.13,73.33,71.01,9.71
wardrobe/wardrobe_0019.ply,1_front,1,163.25,16.75,129.93,139.05,95.24,55.63
chair/chair_0106.ply,1_front,1,6.18,173.82,18.16,18.56,70.18,73.29
chair/chair_0725.ply,1_front,1,37.86,82.86,73.82,77.60,78.09,3.70
chair/chair_0579.ply,1_front,1,309.16,118.34,101.27,103.28,107.63,7.62
airplane/airplane_0010.ply,1_front,1,305.63,99.37,112.01,54.86,88.75,24.51
wardrobe/wardrobe_0061.ply,2_fronts,2,216.13,53.87,43.56,75.70,57.71,13.40
bench/bench_0006.ply,2_fronts,2,155.28,78.75,89.39,48.69,72.28,17.24
bookshelf/bookshelf_0076.ply,1_front,1,117.04,130.46,119.29,54.21,101.32,33.62
bookshelf/bookshelf_0273.ply,1_front,1,55.73,79.27,115.64,119.21,104.70,18.04
chair/chair_0816.ply,1_front,1,341.35,41.15,23.83,40.71,35.23,8.07
airplane/airplane_0102.ply,1_front,1,29.12,128.38,48.79,72.21,83.13,33.40
chair/chair_0037.ply,1_front,1,285.92,164.08,146.54,152.51,154.38,7.28
chair/chair_0284.ply,1_front,1,111.20,136.30,125.99,136.36,132.88,4.87
airplane/airplane_0164.ply,1_front,1,198.41,40.91,38.23,21.51,33.55,8.58
chair/chair_0595.ply,1_front,1,165.06,7.56,54.79,27.62,29.99,19.36
bookshelf/bookshelf_0047.ply,2_fronts,2,347.53,88.78,88.67,27.55,68.34,28.84
chair/chair_0950.ply,1_front,1,29.09,74.09,57.76,62.75,64.87,6.83
chair/chair_0190.ply,1_front,1,119.59,82.91,77.68,124.29,94.96,20.85
chair/chair_0118.ply,1_front,1,116.86,40.64,106.43,167.97,105.01,51.99
chair/chair_0502.ply,1_front,1,69.96,137.46,143.80,139.73,140.33,2.62
bookshelf/bookshelf_0278.ply,2_fronts,2,231.61,78.75,86.66,74.92,80.11,4.89
bench/bench_0169.ply,1_front,1,51.74,119.24,143.44,80.51,114.40,25.92
chair/chair_0867.ply,1_front,1,45.47,90.47,96.12,86.74,91.11,3.86
chair/chair_0593.ply,1_front,1,226.23,91.23,106.56,96.31,98.03,6.38
chair/chair_0312.ply,1_front,1,180.24,0.24,4.88,4.96,3.36,2.21
bookshelf/bookshelf_0011.ply,1_front,1,264.60,129.60,172.07,4.62,102.10,71.07
desk/desk_0004.ply,1_front,1,62.52,49.98,81.51,122.13,84.54,29.53
chair/chair_0918.ply,1_front,1,300.60,126.90,122.16,117.43,122.16,3.87
chair/chair_0736.ply,1_front,1,164.93,15.07,27.38,33.50,25.32,7.66
bookshelf/bookshelf_0157.ply,2_fronts,2,101.90,78.75,89.48,26.58,64.94,27.48
chair/chair_0409.ply,1_front,1,194.54,37.04,35.85,30.77,34.55,2.72
glass_box/glass_box_0139.ply,4_fronts,4,148.46,51.73,29.94,26.58,36.08,11.15
chair/chair_0244.ply,1_front,1,278.61,8.61,114.11,161.67,94.80,63.96
chair/chair_0460.ply,1_front,1,51.06,118.56,81.74,103.02,101.10,15.09
airplane/airplane_0167.ply,1_front,1,111.87,44.37,131.51,165.32,113.74,50.95
airplane/airplane_0115.ply,1_front,1,145.41,100.41,120.09,94.89,105.13,10.82
airplane/airplane_0138.ply,1_front,1,98.45,30.95,13.39,25.68,23.34,7.36
chair/chair_0899.ply,1_front,1,4.66,27.16,11.61,11.94,16.90,7.25
chair/chair_0742.ply,1_front,1,31.24,76.24,67.38,64.50,69.37,4.99
bench/bench_0172.ply,2_fronts,2,320.82,78.75,49.55,79.77,69.36,14.01
chair/chair_0200.ply,1_front,1,309.83,95.17,75.88,99.90,90.32,10.39
chair/chair_0380.ply,1_front,1,298.87,128.63,126.63,120.08,125.12,3.65
chair/chair_0285.ply,1_front,1,80.91,170.91,169.45,154.15,164.84,7.58
chair/chair_0283.ply,1_front,1,345.19,165.19,34.13,32.89,77.40,62.07
chair/chair_0350.ply,1_front,1,315.60,89.40,99.65,87.95,92.33,5.21
bookshelf/bookshelf_0107.ply,2_fronts,2,92.84,78.75,89.91,1.18,56.61,39.46
bookshelf/bookshelf_0152.ply,1_front,1,146.76,55.74,76.49,111.33,81.19,22.94
bookshelf/bookshelf_0119.ply,1_front,1,78.91,33.59,153.66,179.78,122.34,63.66
chair/chair_0669.ply,1_front,1,70.85,41.65,164.38,139.54,115.19,52.98
airplane/airplane_0044.ply,1_front,1,95.64,174.36,139.16,129.90,147.81,19.15
bench/bench_0068.ply,2_fronts,2,337.88,78.75,89.70,43.43,70.63,19.74
airplane/airplane_0166.ply,1_front,1,186.85,6.85,12.82,17.46,12.38,4.34
chair/chair_0261.ply,1_front,1,82.49,172.49,178.75,162.86,171.36,6.53
chair/chair_0503.ply,1_front,1,99.30,170.70,168.36,160.10,166.39,4.55
bookshelf/bookshelf_0018.ply,1_front,1,68.48,66.52,146.13,144.02,118.89,37.04
airplane/airplane_0078.ply,1_front,1,336.42,46.08,45.40,7.74,33.07,17.92
chair/chair_0811.ply,1_front,1,44.99,89.99,90.32,96.48,92.26,2.99
chair/chair_0964.ply,1_front,1,106.25,163.75,153.00,146.56,154.44,7.09
bookshelf/bookshelf_0220.ply,2_fronts,2,134.05,78.75,89.37,87.18,85.10,4.58
chair/chair_0526.ply,1_front,1,295.72,109.28,97.73,109.82,105.61,5.57
chair/chair_0704.ply,1_front,1,35.77,80.77,9.53,73.50,54.60,32.01
chair/chair_0416.ply,1_front,1,35.55,80.55,74.15,73.43,76.04,3.20
bathtub/bathtub_0078.ply,2_fronts,2,202.71,78.75,89.44,47.50,71.90,17.79
bookshelf/bookshelf_0012.ply,1_front,1,358.55,1.45,6.69,16.57,8.24,6.27
chair/chair_0560.ply,1_front,1,88.97,178.97,178.80,177.94,178.57,0.45
bench/bench_0183.ply,1_front,1,348.75,11.25,156.93,157.87,108.69,68.90
glass_box/glass_box_0240.ply,4_fronts,4,183.26,39.38,7.93,7.04,18.12,15.04
chair/chair_0123.ply,1_front,1,345.50,14.50,18.48,25.64,19.54,4.61
bookshelf/bookshelf_0015.ply,1_front,1,124.71,100.29,95.89,73.98,90.05,11.51
glass_box/glass_box_0127.ply,4_fronts,4,238.39,34.82,24.78,25.81,28.47,4.51
bookshelf/bookshelf_0062.ply,2_fronts,2,187.22,78.75,88.90,18.17,61.94,31.23
glass_box/glass_box_0180.ply,4_fronts,4,162.53,53.73,36.94,39.67,43.45,7.36
bathtub/bathtub_0137.ply,2_fronts,2,48.93,86.07,83.37,83.89,84.44,1.17
airplane/airplane_0055.ply,1_front,1,71.38,41.12,64.79,93.59,66.50,21.46
chair/chair_0919.ply,1_front,1,282.54,144.96,141.23,139.96,142.05,2.12
chair/chair_0125.ply,1_front,1,61.80,129.30,122.75,123.72,125.26,2.89
bench/bench_0136.ply,2_fronts,2,242.43,78.75,88.01,55.51,74.09,13.67
chair/chair_0008.ply,1_front,1,117.23,130.27,128.60,121.00,126.62,4.03
glass_box/glass_box_0190.ply,4_fronts,4,112.08,44.58,27.81,43.03,38.47,7.57
chair/chair_0873.ply,1_front,1,99.85,170.15,175.63,165.63,170.47,4.09
chair/chair_0891.ply,1_front,1,69.07,136.57,75.79,138.53,116.96,29.13
airplane/airplane_0105.ply,1_front,1,249.87,137.37,42.74,138.12,106.08,44.78
chair/chair_0066.ply,1_front,1,33.76,78.76,40.59,69.11,62.82,16.21
bench/bench_0018.ply,1_front,1,180.42,0.42,6.09,6.98,4.50,2.91
wardrobe/wardrobe_0039.ply,1_front,1,30.91,126.59,59.89,71.61,86.03,29.08
bench/bench_0024.ply,2_fronts,2,346.45,78.75,87.62,29.54,65.30,25.55
chair/chair_0587.ply,1_front,1,185.91,5.91,15.97,9.03,10.30,4.21
airplane/airplane_0107.ply,1_front,1,72.40,139.90,145.54,92.92,126.12,23.59
chair/chair_0072.ply,1_front,1,70.57,138.07,128.79,137.72,134.86,4.30
chair/chair_0694.ply,1_front,1,89.14,179.14,178.32,179.45,178.97,0.48
chair/chair_0562.ply,1_front,1,288.57,161.43,147.14,91.66,133.41,30.09
glass_box/glass_box_0121.ply,4_fronts,4,145.77,50.39,19.87,20.43,30.23,14.25
chair/chair_0413.ply,1_front,1,169.92,10.08,15.45,22.77,16.10,5.20
chair/chair_0747.ply,1_front,1,180.70,23.20,7.17,11.79,14.05,6.74
glass_box/glass_box_0080.ply,4_fronts,4,314.89,0.11,4.48,4.92,3.17,2.17
bookshelf/bookshelf_0254.ply,2_fronts,2,9.37,78.75,89.92,20.04,62.90,30.65
chair/chair_0317.ply,1_front,1,38.27,83.27,81.71,76.78,80.59,2.77
chair/chair_0420.ply,1_front,1,65.85,133.35,124.57,131.68,129.87,3.81
chair/chair_0148.ply,1_front,1,256.29,143.79,153.09,150.57,149.15,3.93
chair/chair_0334.ply,1_front,1,157.63,22.37,43.82,46.26,37.48,10.73
chair/chair_0961.ply,1_front,1,93.71,176.29,154.18,163.29,164.59,9.07
chair/chair_0908.ply,1_front,1,174.27,5.73,16.18,14.29,12.07,4.55
chair/chair_0266.ply,1_front,1,98.36,171.64,178.00,160.36,170.00,7.30
bench/bench_0110.ply,2_fronts,2,291.27,78.75,89.98,45.20,71.31,19.02
glass_box/glass_box_0049.ply,4_fronts,4,225.90,34.65,3.21,0.64,12.83,15.46
chair/chair_0188.ply,1_front,1,51.23,96.23,99.56,104.09,99.96,3.22
chair/chair_0029.ply,1_front,1,237.65,102.65,116.41,105.92,108.33,5.87
chair/chair_0971.ply,1_front,1,289.51,160.49,132.91,137.93,143.78,11.99
airplane/airplane_0186.ply,1_front,1,5.68,5.68,170.63,113.00,96.44,68.35
bench/bench_0019.ply,1_front,1,278.68,8.68,164.09,20.12,64.30,70.72
bookshelf/bookshelf_0259.ply,1_front,1,281.81,168.19,146.95,111.22,142.12,23.51
chair/chair_0723.ply,1_front,1,74.03,141.53,146.14,147.10,144.92,2.43
bathtub/bathtub_0065.ply,2_fronts,2,162.40,78.75,89.40,35.14,67.76,23.48
chair/chair_0744.ply,1_front,1,331.16,51.34,56.61,56.35,54.76,2.42
chair/chair_0377.ply,1_front,1,98.00,172.00,86.44,167.86,142.10,39.40
airplane/airplane_0188.ply,1_front,1,56.17,78.83,72.10,23.84,58.25,24.49
chair/chair_0799.ply,1_front,1,147.51,77.49,56.99,68.77,67.75,8.40
glass_box/glass_box_0167.ply,4_fronts,4,110.90,39.38,51.44,44.21,45.01,4.96
chair/chair_0009.ply,1_front,1,8.98,148.52,18.79,18.45,61.92,61.23
bathtub/bathtub_0069.ply,2_fronts,2,252.69,78.75,88.34,36.63,67.91,22.46
wardrobe/wardrobe_0082.ply,2_fronts,2,322.96,52.96,9.51,73.68,45.38,26.74
glass_box/glass_box_0011.ply,4_fronts,4,264.62,39.38,16.30,12.54,22.74,11.86
airplane/airplane_0034.ply,1_front,1,328.80,53.70,63.31,11.10,42.71,22.69
airplane/airplane_0140.ply,1_front,1,307.46,97.54,106.08,7.79,70.47,44.46
airplane/airplane_0209.ply,1_front,1,170.92,9.08,24.62,100.68,44.79,40.02
chair/chair_0737.ply,1_front,1,146.58,55.92,60.31,73.95,63.39,7.68
bookshelf/bookshelf_0207.ply,1_front,1,8.62,148.88,32.16,17.45,66.17,58.80
chair/chair_0881.ply,1_front,1,309.09,95.91,100.82,94.04,96.92,2.86
bench/bench_0116.ply,2_fronts,2,48.23,78.75,88.52,85.81,84.36,4.12
chair/chair_0517.ply,1_front,1,256.36,143.86,150.21,150.04,148.04,2.95
chair/chair_0412.ply,1_front,1,119.14,128.36,115.92,120.05,121.44,5.17
bookshelf/bookshelf_0222.ply,2_fronts,2,344.06,78.75,85.47,34.22,66.15,22.74
glass_box/glass_box_0094.ply,4_fronts,4,249.88,39.37,38.50,42.31,40.06,1.63
wardrobe/wardrobe_0074.ply,2_fronts,2,27.81,84.69,61.70,59.46,68.62,11.41
chair/chair_0014.ply,1_front,1,72.15,130.35,127.81,135.76,131.31,3.31
bathtub/bathtub_0113.ply,1_front,1,141.44,96.44,70.22,33.77,66.81,25.70
glass_box/glass_box_0143.ply,4_fronts,4,315.85,0.85,1.98,2.68,1.84,0.75
bench/bench_0034.ply,1_front,1,20.67,43.17,29.67,19.75,30.86,9.60
chair/chair_0060.ply,1_front,1,188.59,8.59,31.97,0.49,13.68,13.35
bathtub/bathtub_0077.ply,2_fronts,2,298.10,78.75,89.23,57.45,75.14,13.22
chair/chair_0821.ply,1_front,1,187.21,29.71,50.69,6.40,28.93,18.09
chair/chair_0969.ply,1_front,1,330.36,52.14,49.21,61.62,54.33,5.30
chair/chair_0462.ply,1_front,1,226.20,91.20,93.02,88.84,91.02,1.71
glass_box/glass_box_0149.ply,4_fronts,4,332.69,40.19,37.78,35.74,37.90,1.82
bookshelf/bookshelf_0128.ply,2_fronts,2,92.76,81.51,87.67,4.08,57.75,38.04
bench/bench_0007.ply,2_fronts,2,313.49,78.75,89.68,88.58,85.67,4.91
chair/chair_0820.ply,1_front,1,151.44,51.06,54.86,59.67,55.20,3.53
wardrobe/wardrobe_0018.ply,1_front,1,58.38,76.62,90.19,136.06,100.96,25.44
airplane/airplane_0097.ply,1_front,1,336.86,23.14,166.47,129.29,106.30,60.73
airplane/airplane_0085.ply,1_front,1,339.57,42.93,146.14,44.61,77.89,48.27
chair/chair_0445.ply,1_front,1,208.25,50.75,56.55,58.93,55.41,3.44
glass_box/glass_box_0267.ply,4_fronts,4,268.47,67.50,19.86,2.57,29.98,27.46
chair/chair_0754.ply,1_front,1,117.20,152.80,150.29,138.76,147.28,6.11
glass_box/glass_box_0163.ply,4_fronts,4,217.14,37.68,23.92,14.10,25.23,9.67
airplane/airplane_0082.ply,1_front,1,9.47,31.97,160.80,160.35,117.70,60.63
bench/bench_0178.ply,1_front,1,87.02,177.02,166.13,176.69,173.28,5.05
chair/chair_0088.ply,1_front,1,156.38,46.12,57.66,51.40,51.73,4.72
bookshelf/bookshelf_0138.ply,2_fronts,2,350.79,78.75,89.89,24.54,64.39,28.55
bench/bench_0143.ply,1_front,1,273.10,176.90,178.87,173.13,176.30,2.38
chair/chair_0921.ply,1_front,1,9.56,32.06,24.36,19.71,25.38,5.09
bathtub/bathtub_0007.ply,2_fronts,2,1.46,78.75,87.47,2.72,56.31,38.07
chair/chair_0221.ply,1_front,1,40.63,85.63,78.11,83.24,82.33,3.14
chair/chair_0164.ply,1_front,1,128.26,96.74,113.86,102.74,104.45,7.09
bathtub/bathtub_0041.ply,1_front,1,61.51,129.01,99.94,127.19,118.71,13.30
bathtub/bathtub_0150.ply,2_fronts,2,265.61,78.75,89.97,10.62,59.78,35.06
airplane/airplane_0098.ply,1_front,1,195.01,142.49,161.80,62.21,122.17,43.12
glass_box/glass_box_0005.ply,4_fronts,4,321.06,6.06,12.74,13.02,10.61,3.22
bench/bench_0121.ply,2_fronts,2,254.74,78.75,87.99,28.90,65.21,25.96
wardrobe/wardrobe_0008.ply,1_front,1,196.11,38.61,26.07,144.95,69.88,53.33
chair/chair_0235.ply,1_front,1,164.51,15.49,38.58,34.42,29.50,10.05
chair/chair_0731.ply,1_front,1,328.25,76.75,66.74,65.19,69.56,5.12
chair/chair_0935.ply,1_front,1,284.60,165.40,151.05,150.40,155.61,6.92
glass_box/glass_box_0031.ply,4_fronts,4,212.91,28.55,24.46,20.52,24.51,3.28
airplane/airplane_0235.ply,1_front,1,28.13,73.13,53.42,60.53,62.36,8.15
chair/chair_0211.ply,1_front,1,32.96,77.96,68.65,64.59,70.40,5.60
wardrobe/wardrobe_0093.ply,2_fronts,2,161.95,78.75,84.18,39.35,67.43,19.97
bench/bench_0161.ply,1_front,1,273.48,3.48,82.87,178.25,88.20,71.45
chair/chair_0800.ply,1_front,1,350.39,9.61,19.26,22.34,17.07,5.42
chair/chair_0812.ply,1_front,1,106.98,140.52,151.59,143.97,145.36,4.63
glass_box/glass_box_0153.ply,4_fronts,4,331.92,36.59,37.47,31.97,35.34,2.41
chair/chair_0144.ply,1_front,1,242.60,130.10,129.95,125.55,128.53,2.11
chair/chair_0717.ply,1_front,1,341.09,18.91,40.35,40.55,33.27,10.15
chair/chair_0065.ply,1_front,1,245.61,133.11,135.78,127.03,131.97,3.66
wardrobe/wardrobe_0050.ply,1_front,1,63.70,131.20,61.72,57.19,83.37,33.87
chair/chair_0121.ply,1_front,1,218.43,83.43,74.75,62.25,73.48,8.69
bathtub/bathtub_0079.ply,2_fronts,2,240.26,78.75,89.58,60.17,76.17,12.14
chair/chair_0122.ply,1_front,1,326.49,56.01,50.94,66.40,57.78,6.43
bookshelf/bookshelf_0236.ply,1_front,1,36.54,81.54,60.35,83.10,75.00,10.38
airplane/airplane_0195.ply,1_front,1,23.48,134.02,52.57,61.61,82.73,36.45
chair/chair_0914.ply,1_front,1,126.42,31.08,130.42,118.41,93.30,44.27
bathtub/bathtub_0120.ply,1_front,1,84.79,5.21,94.12,169.12,89.48,66.99
glass_box/glass_box_0206.ply,4_fronts,4,123.30,33.75,24.92,21.21,26.63,5.26
chair/chair_0093.ply,1_front,1,147.38,55.12,61.01,68.18,61.43,5.34
chair/chair_0487.ply,1_front,1,290.73,178.23,132.41,109.52,140.05,28.57
chair/chair_0049.ply,1_front,1,261.72,149.22,150.27,164.10,154.53,6.78
bookshelf/bookshelf_0210.ply,1_front,1,144.15,58.35,79.21,115.83,84.46,23.76
chair/chair_0894.ply,1_front,1,339.27,43.23,37.89,44.10,41.74,2.75
chair/chair_0357.ply,1_front,1,158.71,43.79,36.59,45.20,41.86,3.77
chair/chair_0836.ply,1_front,1,256.19,143.69,151.76,149.79,148.41,3.44
airplane/airplane_0135.ply,1_front,1,294.08,133.42,132.38,96.71,120.83,17.07
bench/bench_0055.ply,1_front,1,129.18,95.82,22.02,86.33,68.06,32.78
chair/chair_0833.ply,1_front,1,78.76,123.76,128.44,147.76,133.32,10.39
chair/chair_0471.ply,1_front,1,345.57,36.93,8.31,32.09,25.78,12.51
glass_box/glass_box_0093.ply,4_fronts,4,18.15,33.75,29.06,38.68,33.83,3.93
airplane/airplane_0031.ply,1_front,1,8.75,31.25,11.60,45.70,29.52,13.97
chair/chair_0326.ply,1_front,1,196.37,38.87,29.86,30.59,33.10,4.09
bookshelf/bookshelf_0224.ply,1_front,1,289.19,138.31,144.60,98.96,127.29,20.20
chair/chair_0227.ply,1_front,1,42.24,87.24,88.90,89.60,88.58,0.99
chair/chair_0180.ply,1_front,1,52.26,119.76,95.48,103.89,106.38,10.06
glass_box/glass_box_0041.ply,4_fronts,4,171.26,36.86,21.31,19.14,25.77,7.89
chair/chair_0395.ply,1_front,1,70.71,138.21,147.68,135.93,140.61,5.08
bathtub/bathtub_0148.ply,2_fronts,2,13.93,78.75,88.12,29.69,65.52,25.62
chair/chair_0362.ply,1_front,1,19.85,42.35,28.86,44.31,38.51,6.87
chair/chair_0784.ply,1_front,1,187.45,7.45,18.42,15.76,13.88,4.67
bookshelf/bookshelf_0059.ply,1_front,1,163.78,16.22,28.53,142.49,62.41,56.85
glass_box/glass_box_0009.ply,4_fronts,4,204.35,43.15,38.25,37.44,39.61,2.52
chair/chair_0156.ply,1_front,1,247.35,134.85,129.63,128.28,130.92,2.83
bench/bench_0012.ply,2_fronts,2,327.87,78.75,70.61,60.26,69.87,7.57
chair/chair_0177.ply,1_front,1,142.35,82.65,76.51,76.08,78.41,3.00
airplane/airplane_0004.ply,1_front,1,174.97,174.97,178.49,15.43,122.96,76.05
bathtub/bathtub_0001.ply,2_fronts,2,67.61,78.75,89.69,48.27,72.24,17.53
chair/chair_0586.ply,1_front,1,58.59,126.09,118.64,120.73,121.82,3.14
bench/bench_0076.ply,1_front,1,125.44,122.06,94.15,78.29,98.17,18.09
bookshelf/bookshelf_0156.ply,2_fronts,2,107.51,78.75,88.38,34.67,67.27,23.38
chair/chair_0248.ply,1_front,1,192.50,12.50,4.69,24.56,13.92,8.17
chair/chair_0178.ply,1_front,1,112.66,134.84,146.33,131.86,137.67,6.24
glass_box/glass_box_0145.ply,4_fronts,4,176.68,35.41,6.04,10.31,17.25,12.96
bookshelf/bookshelf_0237.ply,2_fronts,2,133.20,78.75,89.53,86.86,85.05,4.58
chair/chair_0229.ply,1_front,1,1.09,1.09,4.76,5.47,3.77,1.92
chair/chair_0392.ply,1_front,1,113.80,133.70,130.49,132.33,132.17,1.32
bench/bench_0074.ply,1_front,1,260.14,9.86,135.41,19.47,54.91,57.06
airplane/airplane_0174.ply,1_front,1,289.35,138.15,141.87,93.76,124.60,21.85
glass_box/glass_box_0122.ply,4_fronts,4,305.59,21.58,21.35,16.66,19.86,2.27
bookshelf/bookshelf_0146.ply,1_front,1,354.41,174.41,126.25,25.54,108.73,62.02
chair/chair_0171.ply,1_front,1,61.05,128.55,127.10,124.03,126.56,1.88
glass_box/glass_box_0119.ply,4_fronts,4,342.09,40.41,32.72,38.23,37.12,3.24
chair/chair_0617.ply,1_front,1,199.23,41.73,55.46,16.43,37.87,16.17
airplane/airplane_0142.ply,1_front,1,171.25,8.75,9.89,0.14,6.26,4.35
chair/chair_0372.ply,1_front,1,313.73,91.27,95.93,86.91,91.37,3.68
bookshelf/bookshelf_0080.ply,1_front,1,176.88,3.12,1.65,161.19,55.32,74.86
bookshelf/bookshelf_0112.ply,2_fronts,2,62.67,78.75,83.54,56.03,72.77,12.00
wardrobe/wardrobe_0010.ply,1_front,1,183.54,93.54,89.45,76.29,86.42,7.36
chair/chair_0968.ply,1_front,1,127.10,120.40,105.00,114.57,113.33,6.35
glass_box/glass_box_0245.ply,4_fronts,4,333.68,37.47,32.35,35.95,35.26,2.14
glass_box/glass_box_0073.ply,4_fronts,4,155.32,42.82,39.73,38.84,40.46,1.71
chair/chair_0440.ply,1_front,1,249.14,114.14,128.45,136.70,126.43,9.32
chair/chair_0154.ply,1_front,1,18.93,41.43,57.87,38.76,46.02,8.45
bench/bench_0040.ply,1_front,1,253.78,141.28,105.71,133.63,126.87,15.29
chair/chair_0622.ply,1_front,1,86.69,176.69,178.83,174.62,176.71,1.72
chair/chair_0684.ply,1_front,1,232.72,97.72,110.18,103.71,103.87,5.09
chair/chair_0590.ply,1_front,1,318.34,86.66,62.08,76.23,74.99,10.07
chair/chair_0206.ply,1_front,1,129.73,95.27,56.99,96.76,83.01,18.41
chair/chair_0576.ply,1_front,1,42.30,87.30,89.55,90.88,89.24,1.48
chair/chair_0979.ply,1_front,1,25.45,70.45,61.96,55.02,62.48,6.31
chair/chair_0454.ply,1_front,1,301.34,53.84,116.32,116.69,95.62,29.54
