file,category,k,rotation_deg,d16a_error,mf_error,p2v2_error,mean_error,std_error
bench/bench_0028.ply,1_front,1,282.65,12.65,164.05,156.63,111.11,69.69
bench/bench_0174.ply,2_fronts,2,102.69,78.75,88.59,26.08,64.47,27.44
chair/chair_0816.ply,1_front,1,250.77,138.27,150.34,140.64,143.09,5.22
chair/chair_0674.ply,1_front,1,262.98,172.98,164.35,164.95,167.43,3.94
chair/chair_0578.ply,1_front,1,282.01,169.51,167.73,176.51,171.25,3.79
chair/chair_0350.ply,1_front,1,238.27,103.27,121.37,117.16,113.93,7.73
bookshelf/bookshelf_0069.ply,1_front,1,175.20,4.80,41.74,160.15,68.90,66.27
bookshelf/bookshelf_0242.ply,2_fronts,2,68.36,78.75,87.42,43.61,69.93,18.94
bench/bench_0124.ply,1_front,1,78.37,34.13,35.54,29.29,32.99,2.68
chair/chair_0474.ply,1_front,1,21.05,43.55,43.75,44.00,43.77,0.18
chair/chair_0167.ply,1_front,1,264.87,174.87,162.50,168.05,168.47,5.06
chair/chair_0866.ply,1_front,1,21.94,44.44,43.67,48.78,45.63,2.25
bookshelf/bookshelf_0273.ply,1_front,1,112.90,134.60,132.42,42.68,103.23,42.83
glass_box/glass_box_0027.ply,4_fronts,4,18.05,40.55,31.79,40.23,37.52,4.06
chair/chair_0959.ply,1_front,1,171.64,8.36,14.74,17.25,13.45,3.74
glass_box/glass_box_0248.ply,4_fronts,4,330.98,38.48,27.01,31.04,32.17,4.75
glass_box/glass_box_0242.ply,4_fronts,4,191.21,39.38,20.91,23.88,28.06,8.09
bathtub/bathtub_0149.ply,2_fronts,2,20.48,78.75,88.48,40.75,69.33,20.59
bench/bench_0142.ply,1_front,1,182.82,177.18,1.86,171.67,116.90,81.38
bench/bench_0108.ply,2_fronts,2,306.48,81.48,88.88,71.02,80.46,7.32
bench/bench_0058.ply,2_fronts,2,24.67,78.75,89.95,51.53,73.41,16.13
bookshelf/bookshelf_0122.ply,1_front,1,24.47,133.03,39.12,55.22,75.79,41.01
bench/bench_0051.ply,2_fronts,2,310.25,78.75,58.38,81.95,73.03,10.44
glass_box/glass_box_0163.ply,4_fronts,4,145.36,33.75,16.46,22.50,24.24,7.16
chair/chair_0797.ply,1_front,1,338.97,43.53,23.98,46.24,37.91,9.92
airplane/airplane_0135.ply,1_front,1,205.08,47.58,46.63,14.72,36.31,15.27
bookshelf/bookshelf_0081.ply,1_front,1,208.41,50.91,66.13,113.35,76.80,26.58
chair/chair_0770.ply,1_front,1,14.31,36.81,17.05,31.84,28.57,8.39
bookshelf/bookshelf_0197.ply,2_fronts,2,29.51,78.75,85.11,63.51,75.79,9.06
glass_box/glass_box_0237.ply,4_fronts,4,236.65,50.83,21.63,23.59,32.02,13.33
wardrobe/wardrobe_0070.ply,2_fronts,2,203.48,89.02,57.08,51.42,65.84,16.55
chair/chair_0281.ply,1_front,1,113.89,133.61,179.24,125.20,146.01,23.74
glass_box/glass_box_0200.ply,4_fronts,4,93.88,39.38,9.97,8.06,19.13,14.33
chair/chair_0806.ply,1_front,1,241.10,106.10,127.40,119.88,117.79,8.82
airplane/airplane_0068.ply,1_front,1,113.11,134.39,146.31,62.38,114.36,37.08
bookshelf/bookshelf_0216.ply,1_front,1,95.62,151.88,167.85,167.23,162.32,7.39
chair/chair_0927.ply,1_front,1,47.12,92.12,50.71,96.50,79.77,20.63
airplane/airplane_0210.ply,1_front,1,232.38,97.38,98.55,172.57,122.83,35.17
airplane/airplane_0181.ply,1_front,1,164.60,37.90,27.37,115.64,60.30,39.37
chair/chair_0826.ply,1_front,1,334.45,131.95,133.16,51.95,105.69,38.00
chair/chair_0217.ply,1_front,1,336.86,45.64,41.38,50.57,45.86,3.76
bathtub/bathtub_0088.ply,2_fronts,2,3.35,45.00,89.95,6.40,47.12,34.14
chair/chair_0127.ply,4_fronts,4,223.62,67.50,88.52,0.60,52.21,37.49
chair/chair_0545.ply,1_front,1,202.68,45.18,37.63,38.44,40.42,3.38
chair/chair_0976.ply,1_front,1,35.99,80.99,85.95,71.46,79.47,6.01
bookshelf/bookshelf_0107.ply,2_fronts,2,193.55,78.75,89.92,30.59,66.42,25.74
chair/chair_0784.ply,1_front,1,182.12,2.12,9.71,5.10,5.64,3.12
chair/chair_0088.ply,1_front,1,47.68,115.18,101.64,97.60,104.81,7.52
bench/bench_0036.ply,2_fronts,2,125.64,80.64,74.53,70.97,75.38,3.99
chair/chair_0283.ply,1_front,1,24.76,47.26,45.65,52.04,48.32,2.71
chair/chair_0685.ply,1_front,1,87.94,177.94,176.58,173.29,175.94,1.95
chair/chair_0095.ply,1_front,1,102.60,77.40,160.38,159.63,132.47,38.94
airplane/airplane_0142.ply,1_front,1,157.75,44.75,39.62,32.48,38.95,5.03
flower_pot/flower_pot_0010.ply,4_fronts,4,195.56,39.38,81.01,33.60,51.33,21.12
bench/bench_0033.ply,2_fronts,2,108.91,78.75,89.18,38.47,68.80,21.86
airplane/airplane_0097.ply,1_front,1,354.19,16.69,163.78,175.89,118.79,72.36
glass_box/glass_box_0250.ply,4_fronts,4,290.56,55.28,55.78,44.23,51.76,5.33
bench/bench_0175.ply,2_fronts,2,190.42,78.75,86.82,25.24,63.61,27.33
bench/bench_0065.ply,1_front,1,240.43,127.93,56.63,84.10,89.56,29.36
bench/bench_0037.ply,2_fronts,2,199.66,78.75,89.53,44.01,70.76,19.42
airplane/airplane_0034.ply,1_front,1,335.43,47.07,47.74,2.74,32.52,21.05
airplane/airplane_0061.ply,1_front,1,37.29,97.71,74.67,78.51,83.63,10.08
bookshelf/bookshelf_0249.ply,1_front,1,316.13,88.87,91.50,91.57,90.65,1.25
airplane/airplane_0076.ply,1_front,1,95.21,5.21,56.40,163.30,74.97,65.86
chair/chair_0899.ply,1_front,1,320.30,84.70,75.95,79.80,80.15,3.58
chair/chair_0851.ply,1_front,1,267.27,177.27,164.39,176.83,172.83,5.97
glass_box/glass_box_0002.ply,4_fronts,4,55.96,50.48,31.91,23.50,35.30,11.27
chair/chair_0176.ply,1_front,1,101.43,168.57,132.67,156.77,152.67,14.94
chair/chair_0228.ply,1_front,1,75.83,165.83,149.60,149.27,154.90,7.73
chair/chair_0234.ply,1_front,1,123.44,124.06,107.31,112.06,114.48,7.05
bathtub/bathtub_0140.ply,2_fronts,2,247.50,78.75,89.49,47.98,72.07,17.59
chair/chair_0082.ply,1_front,1,307.05,120.45,104.40,102.31,109.05,8.10
glass_box/glass_box_0145.ply,4_fronts,4,181.95,34.72,6.00,2.78,14.50,14.36
bathtub/bathtub_0143.ply,2_fronts,2,90.40,79.15,88.83,1.68,56.55,39.00
chair/chair_0067.ply,1_front,1,326.94,55.56,66.79,69.80,64.05,6.13
chair/chair_0509.ply,1_front,1,18.29,40.79,61.48,37.94,46.73,10.49
airplane/airplane_0211.ply,1_front,1,228.34,93.34,110.57,21.28,75.06,38.68
bookshelf/bookshelf_0276.ply,2_fronts,2,298.57,78.75,88.63,56.87,74.75,13.27
bookshelf/bookshelf_0007.ply,1_front,1,15.87,141.63,36.72,45.76,74.70,47.47
chair/chair_0170.ply,1_front,1,120.08,127.42,137.97,121.32,128.90,6.88
bookshelf/bookshelf_0119.ply,1_front,1,47.10,110.40,161.44,134.40,135.41,20.85
bench/bench_0006.ply,2_fronts,2,352.73,78.75,89.29,15.10,61.05,32.77
bench/bench_0103.ply,1_front,1,58.17,125.67,100.07,34.08,86.61,38.58
glass_box/glass_box_0205.ply,4_fronts,4,159.06,43.44,39.16,43.47,42.02,2.03
bench/bench_0048.ply,1_front,1,254.04,164.04,157.98,35.03,119.01,59.44
glass_box/glass_box_0110.ply,4_fronts,4,201.93,39.38,22.52,42.88,34.93,8.89
wardrobe/wardrobe_0072.ply,2_fronts,2,40.27,78.75,14.60,84.22,59.19,31.61
glass_box/glass_box_0132.ply,4_fronts,4,340.22,42.28,36.44,42.38,40.37,2.78
bookshelf/bookshelf_0135.ply,2_fronts,2,248.77,78.75,82.33,40.06,67.05,19.14
bookshelf/bookshelf_0137.ply,1_front,1,53.66,98.66,118.21,118.27,111.71,9.23
chair/chair_0606.ply,1_front,1,12.97,35.47,23.27,33.18,30.64,5.30
chair/chair_0671.ply,1_front,1,132.92,92.08,177.48,108.64,126.07,36.98
chair/chair_0725.ply,1_front,1,198.91,41.41,37.74,38.99,39.38,1.52
chair/chair_0203.ply,1_front,1,154.72,47.78,59.65,53.70,53.71,4.85
glass_box/glass_box_0149.ply,4_fronts,4,15.06,39.38,28.06,35.23,34.22,4.68
glass_box/glass_box_0044.ply,4_fronts,4,131.27,3.73,10.79,7.69,7.40,2.89
wardrobe/wardrobe_0008.ply,1_front,1,335.91,46.59,55.48,50.23,50.77,3.65
chair/chair_0069.ply,1_front,1,349.99,10.01,11.11,22.71,14.61,5.74
chair/chair_0603.ply,1_front,1,14.36,36.86,33.30,31.97,34.04,2.07
chair/chair_0153.ply,1_front,1,128.81,96.19,49.92,102.70,82.93,23.50
bookshelf/bookshelf_0152.ply,1_front,1,245.54,133.04,144.63,43.70,107.12,45.10
bookshelf/bookshelf_0187.ply,2_fronts,2,240.10,78.75,84.25,58.08,73.69,11.27
chair/chair_0035.ply,1_front,1,127.32,97.68,103.81,105.12,102.20,3.24
bench/bench_0009.ply,2_fronts,2,201.56,78.75,88.50,44.29,70.51,18.96
chair/chair_0544.ply,1_front,1,314.90,90.10,79.90,90.24,86.75,4.84
chair/chair_0807.ply,1_front,1,350.58,9.42,8.40,16.64,11.49,3.67
bookshelf/bookshelf_0190.ply,2_fronts,2,269.81,56.25,89.29,11.21,52.25,32.00
bookshelf/bookshelf_0026.ply,2_fronts,2,333.27,78.75,88.61,61.32,76.23,11.28
chair/chair_0931.ply,1_front,1,85.23,175.23,160.44,167.26,167.64,6.04
bathtub/bathtub_0058.ply,2_fronts,2,58.50,78.75,87.91,60.97,75.88,11.18
chair/chair_0175.ply,1_front,1,287.96,139.54,160.20,143.81,147.85,8.90
chair/chair_0932.ply,1_front,1,63.74,131.24,139.37,137.04,135.88,3.42
airplane/airplane_0187.ply,1_front,1,148.43,103.43,40.03,174.06,105.84,54.74
chair/chair_0868.ply,1_front,1,64.57,132.07,123.63,126.86,127.52,3.48
airplane/airplane_0093.ply,1_front,1,332.82,49.68,42.73,24.25,38.89,10.74
bathtub/bathtub_0114.ply,1_front,1,281.66,168.34,111.45,26.09,101.96,58.46
bookshelf/bookshelf_0188.ply,1_front,1,148.22,54.28,65.57,117.49,79.11,27.52
chair/chair_0689.ply,1_front,1,241.17,128.67,132.02,123.20,127.96,3.63
chair/chair_0209.ply,1_front,1,264.62,174.62,162.88,171.92,169.81,5.02
chair/chair_0414.ply,1_front,1,89.34,179.34,176.06,176.88,177.42,1.40
glass_box/glass_box_0238.ply,4_fronts,4,57.31,33.75,24.45,22.87,27.02,4.80
bookshelf/bookshelf_0014.ply,1_front,1,252.46,139.96,171.77,32.00,114.58,59.81
chair/chair_0373.ply,1_front,1,137.72,42.28,58.80,89.18,63.42,19.42
wardrobe/wardrobe_0073.ply,2_fronts,2,13.94,36.44,45.89,29.77,37.37,6.62
chair/chair_0290.ply,1_front,1,169.45,10.55,13.04,25.02,16.20,6.31
chair/chair_0617.ply,1_front,1,71.85,40.65,161.15,123.27,108.36,50.31
wardrobe/wardrobe_0084.ply,2_fronts,2,330.64,83.14,25.43,58.61,55.73,23.65
airplane/airplane_0217.ply,1_front,1,125.88,80.88,105.25,132.60,106.24,21.13
bench/bench_0168.ply,2_fronts,2,295.39,78.75,87.69,49.89,72.11,16.13
wardrobe/wardrobe_0055.ply,1_front,1,313.68,113.82,84.98,124.44,107.75,16.67
chair/chair_0322.ply,1_front,1,80.25,147.75,147.37,155.07,150.06,3.54
bathtub/bathtub_0018.ply,2_fronts,2,237.61,78.75,86.91,68.96,78.21,7.34
chair/chair_0754.ply,1_front,1,143.45,81.55,83.91,88.68,84.71,2.96
chair/chair_0054.ply,1_front,1,100.30,102.20,156.50,162.16,140.29,27.03
