file,category,k,rotation_deg,d16a_error,mf_error,p2v2_error,mean_error,std_error
bench/bench_0108.ply,2_fronts,2,306.48,81.48,89.20,72.70,81.13,6.74
bench/bench_0058.ply,2_fronts,2,24.67,78.75,87.95,51.60,72.77,15.43
bookshelf/bookshelf_0122.ply,1_front,1,24.47,133.03,37.81,56.49,75.78,41.20
bench/bench_0051.ply,2_fronts,2,310.25,78.75,78.26,81.61,79.54,1.48
glass_box/glass_box_0163.ply,4_fronts,4,145.36,33.75,81.89,22.31,45.98,25.82
chair/chair_0797.ply,1_front,1,338.97,43.53,32.90,45.97,40.80,5.67
airplane/airplane_0135.ply,1_front,1,205.08,47.58,49.10,2.28,32.99,21.72
bookshelf/bookshelf_0081.ply,1_front,1,208.41,50.91,80.97,113.19,81.69,25.43
chair/chair_0770.ply,1_front,1,14.31,36.81,26.41,32.06,31.76,4.25
bookshelf/bookshelf_0197.ply,2_fronts,2,29.51,78.75,87.73,63.16,76.55,10.15
glass_box/glass_box_0237.ply,4_fronts,4,236.65,39.78,17.37,23.21,26.79,9.49
wardrobe/wardrobe_0070.ply,2_fronts,2,203.48,89.02,53.47,52.01,64.83,17.11
chair/chair_0281.ply,1_front,1,113.89,133.61,167.55,125.00,142.05,18.37
glass_box/glass_box_0200.ply,4_fronts,4,93.88,32.00,10.73,8.16,16.96,10.68
chair/chair_0806.ply,1_front,1,241.10,106.10,122.48,119.74,116.11,7.16
airplane/airplane_0068.ply,1_front,1,113.11,134.39,143.04,64.64,114.02,35.10
bookshelf/bookshelf_0216.ply,1_front,1,95.62,174.38,174.90,165.55,171.61,4.29
chair/chair_0927.ply,1_front,1,47.12,92.12,102.90,96.84,97.29,4.42
airplane/airplane_0210.ply,1_front,1,232.38,97.38,101.21,173.22,123.94,34.88
airplane/airplane_0181.ply,1_front,1,164.60,37.90,30.07,118.00,61.99,39.73
chair/chair_0826.ply,1_front,1,334.45,131.95,80.58,52.84,88.46,32.77
chair/chair_0217.ply,1_front,1,336.86,45.64,41.10,50.58,45.77,3.87
bathtub/bathtub_0088.ply,2_fronts,2,3.35,78.75,89.61,6.88,58.41,36.71
chair/chair_0127.ply,4_fronts,4,223.62,68.19,89.33,0.66,52.73,37.82
chair/chair_0545.ply,1_front,1,202.68,45.18,35.69,40.57,40.48,3.87
chair/chair_0976.ply,1_front,1,35.99,80.99,83.09,71.97,78.68,4.82
bookshelf/bookshelf_0107.ply,2_fronts,2,193.55,78.75,89.35,32.98,67.03,24.46
chair/chair_0784.ply,1_front,1,182.12,2.12,10.36,4.87,5.78,3.42
chair/chair_0088.ply,1_front,1,47.68,115.18,95.47,97.16,102.60,8.92
bench/bench_0036.ply,2_fronts,2,125.64,80.64,89.73,71.86,80.74,7.30
chair/chair_0283.ply,1_front,1,24.76,132.74,43.42,52.12,76.09,40.21
chair/chair_0685.ply,1_front,1,87.94,177.94,179.11,172.36,176.47,2.95
chair/chair_0095.ply,1_front,1,102.60,77.40,166.90,160.02,134.77,40.66
airplane/airplane_0142.ply,1_front,1,157.75,44.75,42.23,25.12,37.37,8.72
flower_pot/flower_pot_0010.ply,4_fronts,4,195.56,39.38,78.67,33.75,50.60,19.98
bench/bench_0033.ply,2_fronts,2,108.91,78.75,89.65,38.54,68.98,21.98
airplane/airplane_0097.ply,1_front,1,354.19,16.69,164.53,174.29,118.50,72.10
glass_box/glass_box_0250.ply,4_fronts,4,290.56,55.28,44.15,44.93,48.12,5.07
bench/bench_0175.ply,2_fronts,2,190.42,78.75,89.50,25.54,64.60,27.96
bench/bench_0065.ply,1_front,1,240.43,52.07,62.71,80.16,64.98,11.58
bench/bench_0037.ply,2_fronts,2,199.66,78.75,89.59,44.35,70.89,19.29
airplane/airplane_0034.ply,1_front,1,335.43,47.07,49.33,5.38,33.93,20.21
airplane/airplane_0061.ply,1_front,1,37.29,97.71,68.09,74.77,80.19,12.69
bookshelf/bookshelf_0249.ply,1_front,1,316.13,88.87,93.48,90.21,90.85,1.93
airplane/airplane_0076.ply,1_front,1,95.21,5.21,151.49,163.02,106.57,71.83
chair/chair_0899.ply,1_front,1,320.30,84.70,73.28,79.53,79.17,4.67
chair/chair_0851.ply,1_front,1,267.27,177.27,171.20,177.20,175.22,2.84
glass_box/glass_box_0002.ply,4_fronts,4,55.96,39.38,27.72,23.51,30.20,6.71
chair/chair_0176.ply,1_front,1,101.43,168.57,135.39,156.42,153.46,13.71
chair/chair_0228.ply,1_front,1,75.83,165.83,149.21,148.38,154.47,8.04
chair/chair_0234.ply,1_front,1,123.44,124.06,107.36,112.91,114.78,6.94
bathtub/bathtub_0140.ply,2_fronts,2,247.50,78.75,87.87,48.31,71.64,16.92
chair/chair_0082.ply,1_front,1,307.05,97.95,106.47,104.23,102.88,3.60
glass_box/glass_box_0145.ply,4_fronts,4,181.95,34.72,4.54,2.59,13.95,14.71
bathtub/bathtub_0143.ply,2_fronts,2,90.40,79.15,88.67,0.07,55.97,39.71
chair/chair_0067.ply,1_front,1,326.94,55.56,64.86,69.40,63.27,5.76
chair/chair_0509.ply,1_front,1,18.29,139.21,36.10,37.25,70.85,48.34
airplane/airplane_0211.ply,1_front,1,228.34,93.34,105.15,50.85,83.11,23.32
bookshelf/bookshelf_0276.ply,2_fronts,2,298.57,78.75,89.86,56.32,74.98,13.95
bookshelf/bookshelf_0007.ply,1_front,1,15.87,38.37,42.54,44.85,41.92,2.68
chair/chair_0170.ply,1_front,1,120.08,127.42,136.54,121.55,128.50,6.17
bookshelf/bookshelf_0119.ply,1_front,1,47.10,87.90,124.73,140.91,117.85,22.18
bench/bench_0006.ply,2_fronts,2,352.73,78.75,87.94,15.17,60.62,32.35
bench/bench_0103.ply,1_front,1,58.17,125.67,109.41,36.97,90.68,38.56
glass_box/glass_box_0205.ply,4_fronts,4,159.06,43.44,41.60,43.54,42.86,0.89
bench/bench_0048.ply,1_front,1,254.04,141.54,154.47,35.77,110.59,53.17
glass_box/glass_box_0110.ply,4_fronts,4,201.93,39.38,29.38,42.67,37.14,5.65
wardrobe/wardrobe_0072.ply,2_fronts,2,40.27,78.75,13.11,84.38,58.75,32.35
glass_box/glass_box_0132.ply,4_fronts,4,340.22,42.28,41.42,42.18,41.96,0.38
bookshelf/bookshelf_0135.ply,2_fronts,2,248.77,78.75,87.19,40.65,68.86,20.25
bookshelf/bookshelf_0137.ply,1_front,1,53.66,121.16,112.18,118.00,117.11,3.72
chair/chair_0606.ply,1_front,1,12.97,35.47,20.40,33.01,29.62,6.60
chair/chair_0671.ply,1_front,1,132.92,69.58,144.09,106.23,106.63,30.42
chair/chair_0725.ply,1_front,1,198.91,41.41,35.30,38.44,38.38,2.49
chair/chair_0203.ply,1_front,1,154.72,47.78,58.42,53.61,53.27,4.35
glass_box/glass_box_0149.ply,4_fronts,4,15.06,39.38,28.96,35.01,34.45,4.27
glass_box/glass_box_0044.ply,4_fronts,4,131.27,39.38,10.13,7.91,19.14,14.34
wardrobe/wardrobe_0008.ply,1_front,1,335.91,46.59,48.51,49.14,48.08,1.09
chair/chair_0069.ply,1_front,1,349.99,10.01,11.53,22.85,14.79,5.73
chair/chair_0603.ply,1_front,1,14.36,36.86,37.13,32.02,35.34,2.35
chair/chair_0153.ply,1_front,1,128.81,73.69,43.93,105.11,74.24,24.98
bookshelf/bookshelf_0152.ply,1_front,1,245.54,133.04,143.21,43.82,106.69,44.65
bookshelf/bookshelf_0187.ply,2_fronts,2,240.10,78.75,86.65,57.37,74.26,12.37
chair/chair_0035.ply,1_front,1,127.32,97.68,96.06,104.72,99.49,3.76
bench/bench_0009.ply,2_fronts,2,201.56,78.75,89.65,44.16,70.85,19.39
chair/chair_0544.ply,1_front,1,314.90,90.10,65.59,90.51,82.07,11.65
chair/chair_0807.ply,1_front,1,350.58,9.42,19.90,16.53,15.28,4.37
bookshelf/bookshelf_0190.ply,2_fronts,2,269.81,78.94,89.02,11.11,59.69,34.60
bookshelf/bookshelf_0026.ply,2_fronts,2,333.27,78.75,88.17,59.31,75.41,12.02
chair/chair_0931.ply,1_front,1,85.23,175.23,162.43,169.10,168.92,5.23
bathtub/bathtub_0058.ply,2_fronts,2,58.50,78.75,88.41,61.06,76.07,11.33
chair/chair_0175.ply,1_front,1,287.96,139.54,156.46,144.08,146.69,7.15
chair/chair_0932.ply,1_front,1,63.74,131.24,124.61,137.96,131.27,5.45
airplane/airplane_0187.ply,1_front,1,148.43,76.57,46.40,155.12,92.70,45.83
chair/chair_0868.ply,1_front,1,64.57,109.57,125.01,126.30,120.29,7.60
airplane/airplane_0093.ply,1_front,1,332.82,49.68,40.51,22.68,37.62,11.21
bathtub/bathtub_0114.ply,1_front,1,281.66,168.34,109.96,28.89,102.40,57.18
bookshelf/bookshelf_0188.ply,1_front,1,148.22,54.28,62.31,117.89,78.16,28.28
chair/chair_0689.ply,1_front,1,241.17,128.67,123.12,122.73,124.84,2.71
chair/chair_0209.ply,1_front,1,264.62,152.12,164.48,171.16,162.59,7.89
chair/chair_0414.ply,1_front,1,89.34,179.34,179.29,176.77,178.47,1.20
glass_box/glass_box_0238.ply,4_fronts,4,57.31,33.75,21.49,23.13,26.12,5.43
bookshelf/bookshelf_0014.ply,1_front,1,252.46,139.96,168.91,32.05,113.64,58.89
chair/chair_0373.ply,1_front,1,137.72,115.22,63.84,88.98,89.35,20.97
wardrobe/wardrobe_0073.ply,2_fronts,2,13.94,78.75,66.47,29.50,58.24,20.93
chair/chair_0290.ply,1_front,1,169.45,10.55,21.38,24.97,18.97,6.13
chair/chair_0617.ply,1_front,1,71.85,40.65,161.52,131.51,111.23,51.39
wardrobe/wardrobe_0084.ply,2_fronts,2,330.64,78.75,19.61,59.00,52.45,24.58
airplane/airplane_0217.ply,1_front,1,125.88,80.88,98.20,131.05,103.38,20.81
bench/bench_0168.ply,2_fronts,2,295.39,78.75,84.72,50.01,71.16,15.15
wardrobe/wardrobe_0055.ply,1_front,1,313.68,91.32,78.84,133.03,101.06,23.17
chair/chair_0322.ply,1_front,1,80.25,147.75,141.88,148.49,146.04,2.96
bathtub/bathtub_0018.ply,2_fronts,2,237.61,78.75,85.65,74.41,79.60,4.63
chair/chair_0754.ply,1_front,1,143.45,81.55,71.80,88.82,80.72,6.97
chair/chair_0054.ply,1_front,1,100.30,102.20,162.89,161.50,142.20,28.28
